,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250
40,0.544402286,0,0,0.518683913,0,0.246584241,0.687119688,0.08065279,1.025135151,0.235922081,3.382160736,0.284520075,0.28313085,0.150165799,0,0.358864289,0.425247745,0.425370043,0.443234358,0.329934575,0.306448143,0.306238968,0.81187026,0.287780862,0.418858192,0,0.194376718,0.482381674,0.57878486,0.793317072,0.080477793,0.702106762,0,0.739439904,0.734535767,0,1.573173306,0.304644813,0,1.417406482,0.210662461,0.527355569,0,0.070333045,0.210539827,0,0.290418526,0.27405302,0.240358859,0.197486527,0,0.276653872,0.144941348,1.47591562,1.033326059,0.205338639,0,0.091550358,0.837222079,0.200783509,0,0.489476289,0.244822973,0.253363448,0.723307754,0.212858642,0.174678604,0.500979843,0.242028837,0.8027782,0.416055953,0,0.851520732,0.277155535,0.679233144,2.328732952,0.152821802,0.642911052,0.472562706,0,0.092769074,0.682682038,0,0,0.189666984,0.400411732,0.96382249,0.248529455,0.239767761,0.270701673,0.272458967,0.168839759,0.254389799,0.07662431,0,0.257623875,0.749357666,0.404283581,0.300221482,0.896245946,0.646563203,0.442740029,0,0,3.057009297,0.246299882,2.827006184,0.202326435,1.004232329,0.410342608,0.873403063,0,0,0.311726758,0.569051558,0.259281375,0.168624317,0.645911245,0.181988491,0.253837914,0,0.235607501,1.07693152,0.271700573,0.636023201,0.609426032,0.140986368,0,0.680765522,0.850999212,0,0.81886442,0,0.685385737,0.194616342,0.483739503,0.719966413,0.967382088,0.576666927,0.362656008,0,0,0.221612734,0.071141983,0.285138968,0,1.155119984,0.338852234,1.453349188,0,3.776096257,0.377029902,0,0.478915925,0.85487642,0.257751079,0.794985101,0.095266334,0.863695438,0.246606072,3.535325604,0.17280401,0.207238131,0,0.645456779,0.266092307,0.167610219,1.396925269,0.160527787,0.248883966,1.074266487,0.240729572,1.528719865,0.240201463,0.586690873,2.561838973,0.687546409,0,0.98704196,1.189961202,0.072618392,0.69226347,0.816473276,0.716009727,0.165428911,0.310705167,0,0,0.216542319,0.495833475,0,0.551237446,0.244855089,0.065393135,0.649486632,0,0.412491927,0.317160032,0,0.240354715,0.643355251,0.023350333,0.012284345,0,0.944179005,0.156746945,0.428371282,0,1.314019374,0.192187676,0.707740431,0,0.352117047,0,0.579573889,0.175708911,0.208651301,0.447097885,0,0.15170636,0.621952755,0.180032666,0.887244774,0.455830567,1.142504984,0.915139535,0.17445283,0.282493486,0.588692355,1.040952552,0.176576656,0.457122799,0,0.808089941,0.240748137,0.440510725,0,0,0.365516146,0.170222813,0.583532101,0.328769479,0.248820962,0,0,0.245303061,0.353452978,0,0,0.215821293
41,0.598842515,0,0,0.445148978,0,0.267132927,0.743789353,0.087373855,1.959435541,0.310679283,4.343001854,0.308230081,0.541174156,0.324199009,0,0.403218302,0.364959458,0.460817546,0.38039607,0.370713006,0.393833747,0.344088728,1.551802649,0.369843373,0.453763041,0,0.218400807,0.619935823,0.698864706,0.957905676,0.088525572,1.515806652,0,0.733065422,0.943210701,0,1.350141141,0.296347095,0,2.074639655,0.231728707,0.452591236,0,0.092619648,0.270576575,0,0.282508294,0.296655331,0.518920451,0.253801045,0,0.299470686,0.157019793,1.89520983,1.161040516,0.437751568,0,0.110544208,1.580181264,0.428040706,0,0.644577829,0.26930527,0.333647339,1.382524948,0.231206666,0.189085087,0.551077827,0.235436612,1.017906109,0.467478599,0,1.094337191,0.300013723,0.763183308,2.990304813,0.165556953,0.629371571,0.599696835,0,0.112015769,1.288500855,0,0,0.249767221,0.449900822,0.937570516,0.327281587,0.315743553,0.510925025,0.328985724,0.21955069,0.282244874,0.083009669,0,0.339257777,0.950169979,0.395769511,0.362508097,1.150861272,0.711219523,0.430680962,0,0,3.925477847,0.531746765,3.630132941,0.173642181,1.919482047,0.406805172,1.054607018,0,0,0.337703988,0.615983645,0.280888156,0.185486748,0.628318332,0.392902304,0.306501381,0,0.284488725,1.210035415,0.294342287,0.618699612,0.783207674,0.185661061,0,0.66222327,0.921184714,0,1.565171233,0,0.770096334,0.234993177,0.479569335,0.779345087,1.242206545,0.494911616,0.407478661,0,0,0.243774007,0.078256181,0.545012458,0,1.690734278,0.647679586,2.127248533,0,5.527023572,0.48414067,0,0.614971585,1.845627239,0.279230336,1.021680071,0.092671532,1.137376709,0.324748736,4.539679469,0.222080153,0.224329935,0,0.710002457,0.288038065,0.202384123,1.198880168,0.211394616,0.327748433,1.37945583,0.519720798,1.515541246,0.260011893,0.753989442,3.289634136,1.006352844,0,0.978532978,2.274482803,0.078607537,0.749357364,1.762717139,0.696507516,0.181971802,0.593879496,0,0,0.46750196,0.491559049,0,0.473087327,0.528627544,0.071932449,0.557407515,0,0.408935962,0.382960869,0,0.264390186,0.776831444,0.050411977,0.015787303,0,1.060875286,0.338407313,0.463700873,0,1.12772802,0.186952992,0.795213967,0,0.673033849,0,0.744843006,0.212163042,0.229516431,0.483971937,0,0.164348557,0.616591093,0.175129052,1.695872922,0.512169176,0.980529594,0.907250401,0.229732121,0.30603461,0.583617421,1.012599758,0.175054443,0.551961554,0,0.801123648,0.309398973,0.428512379,0,0,0.355560454,0.184408047,0.5008035,0.282159122,0.246675954,0,0,0.529594687,0.303343189,0,0,0.277364084
42,1.189518995,0,0,0.456967093,0,0.53910084,1.427367187,0.176329138,2.595278862,0.514562563,4.550543536,0.622038987,0.716786961,0.228729362,0,0.642461162,0.374648647,0.929975682,0.39049508,0.590669389,0.678734755,0.54824804,2.055367746,0.637389643,0.915738988,0,0.347985286,1.068400036,1.275247969,1.747930975,0.175843978,1.069434141,0,1.136782611,0.988284487,0,1.385985596,0.547649431,0,0.773370762,0.460297478,0.464606932,0,0.153401291,0.466312821,0,0.522075327,0.569295706,0.36610952,0.437401801,0,0.574698507,0.316881574,1.98577738,1.849924555,0.30884313,0,0.201714688,2.092955316,0.301991909,0,1.067582028,0.534938195,0.552603406,1.831158872,0.459260513,0.362863286,1.094640957,0.435086859,1.06654941,0.744849235,0,1.885985372,0.575740621,1.216005404,3.133204335,0.334110411,0.975982001,1.033520077,0,0.204399909,1.706623649,0,0,0.41367696,0.716841976,1.732630314,0.542060128,0.52295026,0.676721888,0.600314156,0.363630831,0.449710167,0.167521776,0,0.561895694,0.995576332,0.613729532,0.661483846,1.205858182,1.412740599,0.795898417,0,0,4.113067054,0.37515876,3.80360832,0.178252151,2.542360327,0.630842802,1.924386001,0,0,0.681520265,1.182101948,0.56686026,0.368444132,1.161132277,0.277201012,0.559286026,0,0.519118602,1.927989762,0.594012037,1.143356882,1.349783438,0.307501133,0,1.223788603,1.767797331,0,2.073074481,0,1.227020158,0.428801982,0.743679983,1.495600333,1.301568628,0.508050863,0.649249333,0,0,0.484223824,0.155445232,0.721870805,0,0.630260997,0.857853757,0.792981959,0,2.060328125,0.507276595,0,0.644359608,1.302129647,0.563514614,1.760767781,0.17125699,1.883780174,0.537865095,4.756619904,0.382733881,0.430499828,0,1.410323063,0.552758762,0.369298863,1.230708845,0.350122334,0.542833342,1.445376728,0.366674183,2.350187149,0.498975205,1.299428613,3.446837891,0.375141709,0,1.517435197,3.012560004,0.150851607,1.438052466,1.243634792,1.28714589,0.361462171,0.786595359,0,0,0.329832671,0.762272728,0,0.485647168,0.372958083,0.142884001,0.572205944,0,0.634147072,0.698804884,0,0.525175052,1.417517171,0.035566732,0.027207906,0,1.690327956,0.238753625,0.889864056,0,1.157667702,0.34548913,1.267040921,0,0.891435561,0,1.283665606,0.38714287,0.455903092,0.928765193,0,0.331671748,0.956163,0.323638489,2.246189301,0.816056221,1.006561353,1.406895549,0.380493826,0.617608307,0.905029914,1.871284353,0.271461238,1.007187578,0,1.242322179,0.533219506,0.791890876,0,0,0.657075719,0.372153797,0.514099168,0.289650072,0.382526479,0,0,0.373640424,0.311396548,0,0,0.478010442
43,2.131334951,0,0,0.698581878,0,0.933152126,2.691809087,0.305215458,4.204351757,0.812620501,4.181580547,1.076713224,1.161194877,0.267513906,0,1.108850332,0.572738736,1.609733691,0.596963743,1.019460765,1.085736196,0.946244002,3.329695749,1.0195986,1.585090804,0,0.600602219,1.709063197,2.014939823,2.761796776,0.31507056,1.250772974,0,1.786979768,0.908153312,0,2.118805566,0.922232158,0,1.134980982,0.824743535,0.710261172,0,0.242258266,0.745936029,0,0.879165811,1.073609768,0.428188961,0.699688595,0,1.083798674,0.548503531,1.824768403,3.192861419,0.361212183,0,0.318716805,3.390587613,0.353199233,0,1.685973883,0.958481938,0.872696322,2.966477372,0.822885542,0.684307933,1.961336085,0.732678737,0.980072431,1.285566148,0,3.016911344,1.08576395,2.098754098,2.87916074,0.578325644,1.53420722,1.653267566,0,0.322959555,2.764730311,0,0,0.653297388,1.23722726,2.917719446,0.856045901,0.825866731,1.096289459,0.948518977,0.574262274,0.776173405,0.289970428,0,0.887371124,0.914853927,0.964759881,1.045169392,1.108085897,2.53129494,1.340279153,0,0,3.77957513,0.438772637,3.495207646,0.272500414,4.118623729,0.991661303,3.040602364,0,0,1.179671849,2.229274146,0.981202065,0.660164199,1.955326648,0.324204662,0.883692986,0,0.820226943,3.327597392,1.028200207,1.925393191,2.159177387,0.485619713,0,2.060838816,3.333811344,0,3.35838066,0,2.117764918,0.677523283,1.169037132,2.82048698,1.196036036,0.776675457,1.120566317,0,0,0.867613854,0.278520862,1.169430705,0,0.924956412,1.389723086,1.16376192,0,3.02368974,0.466146061,0,0.592114234,1.522925544,0.975410947,2.816607368,0.288393806,2.974950954,0.849420914,4.37094802,0.612239206,0.811860718,0,2.526963292,1.042423472,0.583506114,1.881428464,0.552929044,0.857266994,1.32818402,0.42884937,3.694406341,0.940995423,2.078627428,3.167364548,0.550549266,0,2.385351404,4.880347207,0.284484421,2.711959985,1.454511995,2.16753139,0.647654187,1.274284482,0,0,0.385760819,1.198264232,0,0.74242613,0.436198802,0.256014125,0.874751616,0,0.996855491,1.104138038,0,0.940988708,2.239730521,0.041597613,0.043523052,0,2.917407037,0.279237936,1.678155539,0,1.769767866,0.581797712,2.18683841,0,1.444125609,0,2.053412178,0.611700316,0.816869842,1.751517486,0,0.574104461,1.503052491,0.545001611,3.638826668,1.408465235,1.538766207,2.211587209,0.600893079,1.069043976,1.422673192,3.151210448,0.426726918,1.591394309,0,1.952884024,0.852963126,1.333530523,0,0,1.106504132,0.644176527,0.785921716,0.442798386,0.601317325,0,0,0.436996843,0.476042999,0,0,0.764648097
44,2.602242928,0,0,0.664440658,0,1.174901382,3.33996838,0.384286821,4.710431135,1.123299784,3.474401484,1.355654473,1.300968335,0.31723768,0,1.37363035,0.544747745,2.026763145,0.567788824,1.262895639,1.454431618,1.172195599,3.73049246,1.365834949,1.99573609,0,0.744018749,2.289428649,2.634551831,3.611073973,0.384683851,1.483258657,0,2.160949374,0.754568561,0,2.015254918,1.160495222,0,1.063714734,1.006966564,0.67554916,0,0.334877913,0.999241759,0,1.106302479,1.332123698,0.507777987,0.937289573,0,1.344765986,0.690602892,1.516167864,3.955278024,0.428351994,0,0.416725072,3.798713899,0.418849648,0,2.330551711,1.170253809,1.206343661,3.323553352,1.004698056,0.849082081,2.394683649,0.921969773,0.814324887,1.592543762,0,4.041397225,1.34720448,2.599911137,2.39224385,0.728150941,1.855277935,2.21468588,0,0.422272505,3.097521922,0,0,0.90306461,1.532662133,3.671526141,1.183327487,1.141610285,1.228250227,1.240197042,0.793812964,0.961514206,0.365092301,0,1.226628901,0.760135983,1.166659689,1.366568323,0.920689018,3.090572111,1.686546646,0,0,3.140382277,0.520328889,2.904106353,0.259182725,4.614383993,1.199190897,3.975614771,0,0,1.485286317,2.766059894,1.235399491,0.806024233,2.460494587,0.384465752,1.155436479,0,1.07245406,4.122187315,1.294573318,2.422827679,2.892393082,0.671280774,0,2.593266325,4.136558023,0,3.762630183,0,2.62346151,0.885867749,1.413686996,3.499630556,0.993765236,0.738717634,1.388143971,0,0,1.059308869,0.340058676,1.310195512,0,0.866877753,1.557004569,1.090688497,0,2.833830152,0.387312536,0,0.491977268,1.805997206,1.228108083,3.773073817,0.362901718,4.112327663,1.17416965,3.631743575,0.820144031,1.007348232,0,3.085283406,1.293428071,0.76293946,1.789478952,0.76432366,1.185015427,1.103564664,0.508561149,4.46755202,1.167577216,2.784489885,2.631707309,0.515979893,0,2.884545039,5.467796408,0.352985275,3.364971403,1.724867385,2.727523433,0.790750195,1.427670577,0,0,0.457463574,1.449030587,0,0.706142146,0.517276646,0.312579187,0.832000597,0,1.205472098,1.443670354,0,1.148895537,2.928467678,0.049329511,0.058302655,0,3.614048475,0.331140898,2.082237729,0,1.683275452,0.732107918,2.709028915,0,1.617955543,0,2.750712013,0.799803632,0.997353218,2.17326446,0,0.722836187,1.81760331,0.685805369,4.076833582,1.744789661,1.463563347,2.674416399,0.830625201,1.345998374,1.72040266,3.965340653,0.516030054,2.080762285,0,2.36157319,1.142613228,1.678054475,0,0,1.392374737,0.811061638,0.747512008,0.421157864,0.727157812,0,0,0.518223022,0.452777739,0,0,1.02430809
45,3.478730609,0,0,0.693329382,0,1.568952668,4.551282469,0.513173141,6.105393523,1.415532485,2.974764102,1.81032871,1.686241326,0.243646494,0,1.751311494,0.568432429,2.706521154,0.592475294,1.610130154,1.771653329,1.494492041,4.835252623,1.663733107,2.665087906,0,0.948587504,2.788769053,3.393456461,4.651273951,0.514253098,1.139179846,0,2.611412764,0.646057595,0,2.102874697,1.543375669,0,2.116871505,1.346133127,0.704920862,0,0.421998269,1.217183378,0,1.471303195,1.815248094,0.389986228,1.141718986,0,1.832475389,0.92222485,1.298134875,5.042785974,0.328985074,0,0.536766205,4.923677382,0.321687034,0,2.936857731,1.564418795,1.52018069,4.307801245,1.343100539,1.157020651,3.201261196,1.226153876,0.697220645,2.030415384,0,4.922854233,1.835798258,3.314759502,2.048226483,0.972366174,2.242022204,2.697724364,0,0.543911622,4.014832134,0,0,1.138001902,1.954069236,4.882867247,1.49117673,1.438606564,1.591988241,1.597446144,1.000327832,1.225883571,0.487540953,0,1.545743248,0.650824393,1.409857186,1.760219726,0.788289048,4.131538868,2.242986448,0,0,2.688778631,0.399625636,2.486480439,0.270451539,5.980902668,1.449169728,5.120823766,0,0,1.983437901,3.769233259,1.649741295,1.077509383,3.272281871,0.295279339,1.488269594,0,1.381383397,5.255587154,1.728761488,3.222187577,3.523244248,0.84591821,0,3.44885879,5.636773128,0,4.876907717,0,3.344785076,1.141049343,1.708378877,4.768849697,0.850856519,0.770835792,1.769815649,0,0,1.416105371,0.454597268,1.698201069,0,1.725151261,2.018100963,2.170551302,0,5.639532957,0.331614937,0,0.421228325,1.387051146,1.640004415,4.596007612,0.482633336,5.18217263,1.479636431,3.109479565,0.999023181,1.372685555,0,4.124468821,1.762518633,0.982710535,1.867282385,0.963166721,1.493303796,0.944866205,0.390587717,5.398841133,1.591025157,3.391806608,2.253253824,1.026838398,0,3.485846463,7.08704741,0.481003264,4.585353396,1.324741408,3.627411144,1.057090742,1.850465582,0,0,0.351343497,1.75109006,0,0.736843979,0.397281437,0.417862136,0.868174536,0,1.456760283,1.859531641,0,1.535866627,3.772037218,0.037886302,0.071018872,0,4.607734993,0.254324514,2.837407721,0,1.756461341,0.973651185,3.45387933,0,2.097102157,0,3.350661547,1.030193739,1.333281812,2.961447328,0,0.9652689,2.196494069,0.912072104,5.284160331,2.224521456,1.527196536,3.231915196,1.046716977,1.797434043,2.079031336,5.273619541,0.623599741,2.680143216,0,2.853857866,1.391825167,2.231692468,0,0,1.851758843,1.083084369,0.78001253,0.439469075,0.878738398,0,0,0.398008277,0.472463728,0,0,1.247716851
46,4.017688872,0,0,1.440496842,0,1.803449446,5.213609179,0.589872363,6.377897804,1.670872022,3.666569707,2.080901723,1.761503957,0.5111604,0,2.014747451,1.181004498,3.111039724,1.230957193,1.852329318,2.201398968,1.719296677,5.051066237,2.0673008,3.063413833,0,1.091276032,3.465233979,3.99625729,5.477508743,0.593926113,2.38995282,0,3.429471278,0.796303547,0,4.369040801,1.76859946,0,1.272234496,1.554688963,1.464579898,0,0.498120042,1.512432589,0,1.686009498,2.079412602,0.818175189,1.418662984,0,2.099146905,1.060061229,1.600026706,5.801332445,0.690197257,0,0.632115332,5.14343769,0.674886267,0,3.466620134,1.806793538,1.794397097,4.500072927,1.551186539,1.325396418,3.69723124,1.405085702,0.859364981,2.335834735,0,6.116979009,2.102953335,3.813372597,2.524558223,1.117696711,2.944364392,3.352104801,0,0.640530035,4.194027617,0,0,1.343279337,2.24800444,5.59542084,1.760161284,1.698108297,1.66304404,1.881210463,1.180771056,1.410283556,0.560409169,0,1.824570734,0.802178903,1.851513017,2.072898531,0.971612083,4.771636439,2.570303979,0,0,3.314075987,0.838398273,3.064731704,0.561904049,6.247850503,1.903140716,6.03046762,0,0,2.279883936,4.317752029,1.896312798,1.244447456,3.749803803,0.619484001,1.752640201,0,1.626767143,6.046143626,1.987143406,3.692399282,4.377869035,0.998508395,0,3.952148476,6.457066183,0,5.094580538,0,3.84791468,1.343741052,2.243550454,5.462837941,1.048730128,1.60152815,2.036035041,0,0,1.635501978,0.525027831,1.773997504,0,1.036811606,2.108175607,1.30449592,0,3.389345244,0.408734689,0,0.5191884,2.90997669,1.885120638,5.710849999,0.5530637,6.116954113,1.746539298,3.832614348,1.241353804,1.572446021,0,4.763471032,2.019009672,1.157275534,3.879562077,1.136906672,1.762672039,1.164602532,0.819437087,7.090097306,1.822559557,4.214548887,2.777266341,0.617127317,0,4.57783254,7.40336621,0.551001405,5.252638287,2.779253404,4.156756856,1.220865364,1.933058095,0,0,0.737104317,2.299641462,0,1.530905009,0.833480238,0.48260134,1.80376414,0,1.913109111,2.189851841,0,1.773817795,4.442087708,0.079483914,0.088245747,0,5.30084018,0.500665102,3.049920307,0,3.424312283,1.046943629,3.728433836,0,2.190702891,0,4.163423368,1.138392771,1.539846599,3.392412815,0,1.041128913,2.884573984,0.98072913,5.520010208,2.559138651,3.172982197,4.244354049,1.235528064,1.93869351,2.561974164,6.043195358,0.818950352,2.961632892,0,3.747865416,1.729436812,2.557361876,0,0,2.121984788,1.168203443,1.620594215,0.856767705,1.082862501,0,0,0.835005121,0.921092488,0,0,1.550372492
47,4.341608233,0,0,0.829894261,0,1.950916492,5.698843185,0.638105894,8.14268743,1.74757097,4.296881481,2.251055885,2.248919091,0.436574739,0,2.154529796,0.680396393,3.365427691,0.709174973,1.98084316,2.29596695,1.838580769,6.448716304,2.156108175,3.313907458,0,1.166988311,3.614093949,4.253228161,5.829728356,0.6418104,2.041224296,0,3.631329873,0.933194304,0,2.517077289,1.934553833,0,1.319745328,1.680033128,0.843768911,0,0.520985517,1.577403864,0,1.844214142,2.272944889,0.69879165,1.479606092,0,2.294515877,1.146741839,1.875083708,6.20382649,0.58948754,0,0.672762172,6.566647305,0.576410645,0,3.625750285,1.952463207,1.876766284,5.74526096,1.676248326,1.448751927,3.995314247,1.536930205,1.007096487,2.497893983,0,6.379752985,2.298676573,4.07794281,2.958549364,1.209090142,3.117669607,3.496104953,0,0.681717964,5.354531698,0,0,1.40494062,2.403970058,6.120460329,1.840958926,1.776057487,2.123214924,2.002177722,1.234972632,1.508128446,0.606233512,0,1.908324998,0.940079679,1.960493028,2.206191886,1.138639736,5.156341545,2.811485318,0,0,3.883791356,0.716063895,3.591582857,0.323722296,7.976655525,2.015159532,6.418244084,0,0,2.466308762,4.719608027,2.051373228,1.344778924,4.101662069,0.529092367,1.865340022,0,1.731372963,6.46562257,2.149631003,4.038871064,4.5659341,1.044343469,0,4.322993507,7.058029544,0,6.504271185,0,4.114881409,1.430147478,2.375605778,5.971267831,1.229014971,0.922667084,2.17729431,0,0,1.767361554,0.567357311,2.264869652,0,1.075530711,2.691516162,1.353211535,0,3.515918303,0.478999353,0,0.608440914,2.485369196,2.039265891,5.956177433,0.604959758,6.397743988,1.826711643,4.491470483,1.294680042,1.718794598,0,5.147517816,2.206920219,1.231691689,2.235080431,1.189094718,1.843584934,1.364806741,0.699869419,7.507420257,1.992186363,4.395598023,3.254699968,0.640173565,0,4.84728365,9.451907013,0.602283465,5.741504758,2.373720319,4.546801065,1.319295566,2.467942939,0,0,0.629550185,2.434998302,0,0.881979914,0.711863472,0.521510255,1.039178611,0,2.025714666,2.330665631,0,1.91682885,4.727726761,0.067886067,0.092036619,0,5.668610279,0.427610856,3.333778379,0,1.97280343,1.145182308,3.987111033,0,2.796879073,0,4.342276247,1.21159471,1.663994123,3.708146888,0,1.126261439,3.054359938,1.072754652,7.047418933,2.736690632,1.828007975,4.494176623,1.292243182,2.097219387,2.712771899,6.610251222,0.867153749,3.152074431,0,3.968464682,1.803730182,2.797328808,0,0,2.321098642,1.26372678,0.933651362,0.493598167,1.146599761,0,0,0.713165852,0.530656748,0,0,1.616973595
48,4.722689833,0,0,0.723531231,0,2.100801031,6.09553084,0.687130138,8.473585485,1.921357194,3.912545034,2.42399946,2.340309429,0.265524955,0,2.29296808,0.593193691,3.623985952,0.618283877,2.108121292,1.587305618,1.956717899,6.710775692,1.490614932,3.568507535,0,1.241972588,2.498586328,4.510199033,6.181947968,0.698144855,1.241473546,0,3.822564331,0.849724331,0,2.194477193,2.085098157,0,2.697559449,1.82749685,0.735627642,0,0.572794633,1.090530513,0,1.987728356,2.431161066,0.4250054,1.022918497,0,2.454233576,1.234843443,1.707366024,6.602450401,0.358526591,0,0.713409011,6.833499108,0.350573217,0,3.986311008,2.123839288,2.063400264,5.978733716,1.82337984,1.549597307,4.346000137,1.656532004,0.9170163,2.658394969,0,4.410611292,2.458683892,4.33996908,2.693920619,1.301981826,3.281853495,2.417015207,0,0.722905893,5.572126213,0,0,1.544654159,2.558436007,6.596746151,2.024032063,1.952676537,2.209496964,2.123144982,1.3577838,1.605032519,0.652809073,0,2.098097317,0.85599384,2.063737248,2.339485242,1.036793606,5.608935787,3.030271246,0,0,3.536403936,0.435510387,3.270332154,0.282232572,8.300806466,2.12128262,6.806020547,0,0,2.655789732,5.048132637,2.208975633,1.462815946,4.420847782,0.321794218,1.978039842,0,1.835978783,6.881068062,2.314782332,4.353170467,3.156636401,1.148197625,0,4.659402928,7.549328058,0,6.768588181,0,4.379281151,1.516553903,2.500710822,6.386918544,1.119085189,0.804413866,2.317195317,0,0,1.922490468,0.617156698,2.356908179,0,2.198384774,2.800892516,2.765964377,0,7.18653701,0.436155046,0,0.55401865,1.511602677,2.195938115,4.117774388,0.652036896,7.033964084,2.008367967,4.089728938,0.895070769,1.83843723,0,5.599337562,2.36054052,1.306107844,1.948622338,1.307343581,2.026919213,1.242731004,0.425660899,7.902778843,2.130859373,3.03887538,2.963581903,1.308514767,0,5.102553122,9.836008414,0.644207485,6.141162019,1.44369778,4.900626884,1.435095804,2.568233847,0,0,0.382892709,2.563231097,0,0.768941349,0.432955688,0.56728545,0.905992745,0,2.132393613,2.471479421,0,2.085077151,5.013365814,0.041288337,0.06362907,0,6.032844127,0.260073117,3.565837533,0,1.719959952,1.234298823,4.24330095,0,2.910537107,0,3.002011629,1.284796649,1.810050034,3.966265254,0,1.212789579,3.215209788,1.156234946,7.333808069,2.912535383,1.593722143,4.730850641,1.420749587,2.258344049,2.855632912,7.124651899,0.912820125,3.342515969,0,4.17745346,1.247000116,3.015013097,0,0,2.501723353,1.360816075,0.813990349,0.430336377,1.206982428,0,0,0.433747796,0.462645361,0,0,1.117886854
49,4.360662313,0,0,0.727470602,0,1.926741567,5.610296834,0.630198757,6.643913887,1.824269918,4.504423162,2.22316176,1.834974621,0.159116078,0,2.098079234,0.59642342,3.323724745,0.621650214,1.928943339,2.20618722,1.790408347,5.261741431,2.071797376,3.272842929,0,1.136412198,3.472771193,4.346890441,5.958107467,0.644627123,0.743954185,0,3.599457463,0.97826809,0,2.206425345,1.859874366,0,1.010924921,1.687406314,0.739632875,0,0.543850993,1.515722273,0,1.773022052,2.237628779,0.254684884,1.421748711,0,2.258864605,1.132531903,1.965651257,6.041280818,0.214847395,0,0.687577375,5.35796561,0.210081328,0,3.784880437,1.961032011,1.959135471,4.687766711,1.683604902,1.426241798,4.012848541,1.477600178,1.055739788,2.432446979,0,6.130284021,2.262960654,3.971097147,3.101448886,1.194107612,3.090305626,3.359395948,0,0.696730386,4.368956541,0,0,1.466601903,2.340983943,5.884192559,1.921756568,1.854006677,1.732408033,2.046268592,1.289174209,1.468614163,0.598721324,0,1.992079262,0.985486032,1.943285658,2.254775446,1.193636647,5.178971257,2.702953716,0,0,4.071380563,0.260980007,3.765058236,0.283769228,6.508442436,1.99747235,6.559583169,0,0,2.435747315,4.64627664,2.025953486,1.350680775,3.94332585,0.192835487,1.906417526,0,1.769500318,6.296217612,2.122993692,3.882958762,4.387391317,1.090178544,0,4.156113243,6.948364697,0,5.307070672,0,4.007067923,1.461641409,2.354754937,5.878488654,1.288377054,0.808793615,2.120247297,0,0,1.775118,0.56984728,1.847989262,0,0.823856525,2.196105617,1.036560036,0,2.69319342,0.502135279,0,0.637828936,0.90582932,2.013996177,5.723271641,0.581606532,6.678533863,1.906883987,4.708410918,1.244053867,1.692088653,0,5.170108803,2.172629973,1.258815335,1.959231897,1.241282764,1.924497828,1.430727639,0.255077692,7.44152716,1.961232567,4.223715932,3.411903723,0.490372951,0,4.804738737,7.712153611,0.592925425,5.652295548,0.865137246,4.371281171,1.325085578,2.013684119,0,0,0.229448815,2.413626169,0,0.773127963,0.259449101,0.523799015,0.910925555,0,2.007934841,2.381990284,0,1.925241265,4.831838192,0.024742074,0.08843769,0,5.520087739,0.155849059,3.281979461,0,1.729324526,1.100974902,3.882645242,0,2.282075036,0,4.17247921,1.238275791,1.671296919,3.650531181,0,1.112305287,3.027551629,1.031343167,5.750244611,2.664986947,1.602399396,4.454730953,1.348958299,2.071231538,2.688961731,6.355076083,0.859542686,3.221487702,0,3.933633219,1.733198502,2.689343689,0,0,2.231497408,1.248067217,0.818422238,0.432679406,1.136535983,0,0,0.259923773,0.465164301,0,0,1.5537447
